A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,12,1525302779909,"{""internal_node_id"": ""0.0-4.0"", ""time_elapsed"": 358783, ""trial_index"": 12, ""responses"": {""Q0"": ""9155215""}, ""rt"": 8548, ""trial_type"": ""survey-text-force""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,13,1525302783486,"{""internal_node_id"": ""0.0-5.0"", ""button_pressed"": 0, ""time_elapsed"": 362359, ""trial_index"": 13, ""rt"": 2515, ""stimulus"": ""\n\t\t\t\t<strong style='color: green'>Correct!</strong><br>\n\t\t\t\tThe number was <b>9155215</b>.<br>\n\t\t\t\tPlease keep the number in memory because we will ask you to recall it again.\n\t\t\t"", ""trial_type"": ""button-response""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,14,1525302789769,"{""internal_node_id"": ""0.0-6.0-1.0"", ""color"": ""yellow"", ""time_elapsed"": 368643, ""trial_index"": 14, ""rt"": 2281, ""correct"": false, ""group"": ""daxby"", ""response"": ""k"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,15,1525302796049,"{""internal_node_id"": ""0.0-6.0-2.0"", ""color"": ""blue"", ""time_elapsed"": 374923, ""trial_index"": 15, ""rt"": 2274, ""correct"": false, ""group"": ""kizik"", ""response"": ""d"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,16,1525302802721,"{""internal_node_id"": ""0.0-6.0-4.0"", ""color"": ""yellow"", ""time_elapsed"": 381594, ""trial_index"": 16, ""rt"": 2665, ""correct"": false, ""group"": ""kizik"", ""response"": ""d"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,17,1525302807650,"{""internal_node_id"": ""0.0-6.0-6.0"", ""color"": ""blue"", ""time_elapsed"": 386523, ""trial_index"": 17, ""rt"": 921, ""correct"": false, ""group"": ""daxby"", ""response"": ""k"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,18,1525302812513,"{""internal_node_id"": ""0.0-6.0-8.0"", ""color"": ""blue"", ""time_elapsed"": 391387, ""trial_index"": 18, ""rt"": 800, ""correct"": false, ""group"": ""kizik"", ""response"": ""d"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,19,1525302817511,"{""internal_node_id"": ""0.0-6.0-3.0"", ""color"": ""blue"", ""time_elapsed"": 396385, ""trial_index"": 19, ""rt"": 982, ""correct"": false, ""group"": ""daxby"", ""response"": ""k"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,20,1525302822476,"{""internal_node_id"": ""0.0-6.0-7.0"", ""color"": ""blue"", ""time_elapsed"": 401349, ""trial_index"": 20, ""rt"": 789, ""correct"": false, ""group"": ""daxby"", ""response"": ""k"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,21,1525302828322,"{""internal_node_id"": ""0.0-6.0-5.0"", ""color"": ""blue"", ""time_elapsed"": 407196, ""trial_index"": 21, ""rt"": 1811, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,22,1525302833139,"{""internal_node_id"": ""0.0-6.0-0.0"", ""color"": ""blue"", ""time_elapsed"": 412013, ""trial_index"": 22, ""rt"": 768, ""correct"": false, ""group"": ""kizik"", ""response"": ""d"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,23,1525302841005,"{""internal_node_id"": ""0.0-7.0"", ""time_elapsed"": 419879, ""trial_index"": 23, ""responses"": {""Q0"": ""9155215""}, ""rt"": 6865, ""trial_type"": ""survey-text-force""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,24,1525302858849,"{""responses"": 28, ""internal_node_id"": ""0.0-8.0"", ""trial_type"": ""slider"", ""trial_index"": 24, ""time_elapsed"": 437723}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,25,1525302864406,"{""responses"": 34, ""internal_node_id"": ""0.0-9.0"", ""trial_type"": ""slider"", ""trial_index"": 25, ""time_elapsed"": 443280}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,26,1525302866902,"{""internal_node_id"": ""0.0-10.0"", ""button_pressed"": 0, ""time_elapsed"": 445776, ""trial_index"": 26, ""rt"": 1494, ""stimulus"": [""<p>Thanks so much for participating in this research.</p>Your final bonus is $0.04""], ""trial_type"": ""button-response""}"
